,full_name,player_id,age,team,search_rank,sport,status,position,last_name,search_last_name,fantasy_positions,first_name,injury_status,search_full_name,active,depth_chart_position,search_first_name
7237,Scotty Washington,7237,25,None,9999999,nfl,Active,WR,Washington,washington,['WR'],Scotty,None,scottywashington,True,None,scotty
5961,Jalin Moore,5961,26,None,1578,nfl,Inactive,RB,Moore,moore,['RB'],Jalin,NA,jalinmoore,True,None,jalin
5185,Allen Lazard,5185,26,GB,93,nfl,Active,WR,Lazard,lazard,['WR'],Allen,None,allenlazard,True,LWR,allen
3211,Paul Perkins,3211,27,None,9999999,nfl,Active,RB,Perkins,perkins,['RB'],Paul,None,paulperkins,True,None,paul
8176,Danny Gray,8176,23,SF,355,nfl,Active,WR,Gray,gray,['WR'],Danny,None,dannygray,True,LWR,danny
8634,Chris Pierce,8634,23,ARI,284,nfl,Active,TE,Pierce,pierce,['TE'],Chris,None,chrispierce,True,None,chris
5292,Devin Ross,5292,26,None,9999999,nfl,Active,WR,Ross,ross,['WR'],Devin,None,devinross,True,None,devin
8706,Kehinde Oginni Hassan,8706,None,KC,578,nfl,Active,TE,Oginni Hassan,oginnihassan,['TE'],Kehinde,None,kehindeoginnihassan,True,None,kehinde
4942,Marcell Ateman,4942,27,None,9999999,nfl,Active,WR,Ateman,ateman,['WR'],Marcell,None,marcellateman,True,None,marcell
3271,Tyler Higbee,3271,29,LAR,149,nfl,Active,TE,Higbee,higbee,['TE'],Tyler,None,tylerhigbee,True,TE,tyler
7370,JoJo Ward,7370,24,None,9999999,nfl,Active,WR,Ward,ward,['WR'],JoJo,None,jojoward,True,None,jojo
8408,Jordan Mason,8408,23,SF,9999999,nfl,Active,RB,Mason,mason,['RB'],Jordan,None,jordanmason,True,None,jordan
1524,Kevin Dorsey,1524,27,None,9999999,nfl,Inactive,WR,Dorsey,dorsey,['WR'],Kevin,None,kevindorsey,False,None,kevin
264,Greg Jennings,264,36,None,9999999,nfl,Inactive,WR,Jennings,jennings,['WR'],Greg,None,gregjennings,False,None,greg
3646,Quayvon Hicks,3646,27,None,9999999,nfl,Active,RB,Hicks,hicks,['RB'],Quayvon,None,quayvonhicks,True,None,quayvon
2334,Phillip Dorsett,2334,29,HOU,587,nfl,Active,WR,Dorsett,dorsett,['WR'],Phillip,None,phillipdorsett,True,SWR,phillip
902,Dwayne Harris,902,34,None,639,nfl,Inactive,WR,Harris,harris,['WR'],Dwayne,Questionable,dwayneharris,True,None,dwayne
4034,Christian McCaffrey,4034,26,CAR,2,nfl,Active,RB,McCaffrey,mccaffrey,['RB'],Christian,None,christianmccaffrey,True,RB,christian
2917,Brian Vogler,2917,29,None,9999999,nfl,Active,TE,Vogler,vogler,['TE'],Brian,None,brianvogler,True,None,brian
3614,Tommylee Lewis,3614,29,None,9999999,nfl,Active,WR,Lewis,lewis,['WR'],Tommylee,Questionable,tommyleelewis,True,None,tommylee
7191,Jaylon Moore,7191,25,NYG,9999999,nfl,Active,WR,Moore,moore,['WR'],Jaylon,None,jaylonmoore,True,None,jaylon
942,Allen Reisner,942,29,None,9999999,nfl,Inactive,TE,Reisner,reisner,['TE'],Allen,None,allenreisner,False,None,allen
1555,Kenny Stills,1555,30,None,9999999,nfl,Active,WR,Stills,stills,['WR'],Kenny,None,kennystills,True,None,kenny
5195,Akrum Wadley,5195,26,None,9999999,nfl,Active,RB,Wadley,wadley,['RB'],Akrum,None,akrumwadley,True,None,akrum
7985,Pro Wells,7985,None,None,None,nfl,Active,TE,Wells,wells,['TE'],Pro,None,prowells,True,None,pro
3799,David Glidden,3799,26,None,9999999,nfl,Inactive,WR,Glidden,glidden,['WR'],David,None,davidglidden,False,None,david
4535,Steven Wroblewski,4535,29,None,9999999,nfl,Active,TE,Wroblewski,wroblewski,['TE'],Steven,None,stevenwroblewski,True,None,steven
5169,Malik Earl,5169,25,None,1004,nfl,Active,WR,Earl,earl,['WR'],Malik,None,malikearl,True,None,malik
6492,Terry Wright,6492,24,None,9999999,nfl,Active,WR,Wright,wright,['WR'],Terry,None,terrywright,True,None,terry
6420,Jon'Vea Johnson,6420,26,None,580,nfl,Active,WR,Johnson,johnson,['WR'],Jon'Vea,None,jonveajohnson,True,None,jonvea
6801,Tee Higgins,6801,23,CIN,33,nfl,Active,WR,Higgins,higgins,['WR'],Tee,Questionable,teehiggins,True,RWR,tee
5124,Alex McGough,5124,26,None,1402,nfl,Active,QB,McGough,mcgough,['QB'],Alex,None,alexmcgough,True,None,alex
2789,Lucky Whitehead,2789,28,None,9999999,nfl,Injured Reserve,WR,Whitehead,whitehead,['WR'],Lucky,None,luckywhitehead,False,None,lucky
4576,Jahad Thomas,4576,26,None,9999999,nfl,Inactive,RB,Thomas,thomas,['RB'],Jahad,None,jahadthomas,False,None,jahad
560,Demaryius Thomas,560,34,None,607,nfl,Active,WR,Thomas,thomas,['WR'],Demaryius,None,demaryiusthomas,False,None,demaryius
5392,Jack Heneghan,5392,25,None,9999999,nfl,Active,QB,Heneghan,heneghan,['QB'],Jack,None,jackheneghan,True,None,jack
3203,Braxton Miller,3203,29,None,9999999,nfl,Inactive,WR,Miller,miller,['WR'],Braxton,None,braxtonmiller,False,None,braxton
8560,Davis Cheek,8560,None,None,9999999,nfl,Active,QB,Cheek,cheek,['QB'],Davis,None,davischeek,True,None,davis
1765,Myles White,1765,30,None,9999999,nfl,Inactive,WR,White,white,['WR'],Myles,None,myleswhite,False,None,myles
7002,Juwan Johnson,7002,25,NO,9999999,nfl,Active,TE,Johnson,johnson,['TE'],Juwan,None,juwanjohnson,True,None,juwan
7093,Adrian Killins,7093,24,DEN,9999999,nfl,Inactive,RB,Killins,killins,['RB'],Adrian,None,adriankillins,True,None,adrian
4119,ArDarius Stewart,4119,28,None,9999999,nfl,Inactive,WR,Stewart,stewart,['WR'],ArDarius,None,ardariusstewart,False,None,ardarius
4533,James Summers,4533,27,None,9999999,nfl,Active,RB,Summers,summers,['RB'],James,None,jamessummers,True,None,james
2200,Tim Flanders,2200,None,None,9999999,nfl,Inactive,RB,Flanders,flanders,['RB'],Tim,None,timflanders,False,None,tim
7793,Racey McMath,7793,23,TEN,9999999,nfl,Active,WR,McMath,mcmath,['WR'],Racey,None,raceymcmath,True,LWR,racey
5924,Emanuel Hall,5924,24,None,279,nfl,Inactive,WR,Hall,hall,['WR'],Emanuel,Questionable,emanuelhall,True,None,emanuel
8183,Brock Purdy,8183,22,SF,312,nfl,Active,QB,Purdy,purdy,['QB'],Brock,None,brockpurdy,True,QB,brock
8222,Josh Johnson,8222,23,None,431,nfl,Active,WR,Johnson,johnson,['WR'],Josh,None,joshjohnson,True,None,josh
4634,Kenneth Walker,4634,27,None,9999999,nfl,Active,WR,Walker,walker,['WR'],Kenneth,None,kennethwalker,False,None,kenneth
5196,Ethan Wolf,5196,26,None,9999999,nfl,Active,TE,Wolf,wolf,['TE'],Ethan,None,ethanwolf,True,None,ethan
2766,Alonzo Harris,2766,27,None,9999999,nfl,Inactive,RB,Harris,harris,['RB'],Alonzo,None,alonzoharris,False,None,alonzo
4039,Cooper Kupp,4039,29,LAR,5,nfl,Active,WR,Kupp,kupp,['WR'],Cooper,None,cooperkupp,True,SWR,cooper
6231,John Lovett,6231,26,MIA,9999999,nfl,Inactive,QB,Lovett,lovett,['RB'],John,IR,johnlovett,True,None,john
4061,Davis Webb,4061,27,NYG,9999999,nfl,Active,QB,Webb,webb,['QB'],Davis,None,daviswebb,True,QB,davis
7993,Trey Ragas,7993,25,LAR,9999999,nfl,Active,RB,Ragas,ragas,['RB'],Trey,None,treyragas,True,None,trey
2594,Brandon Wegher,2594,29,None,9999999,nfl,Inactive,RB,Wegher,wegher,['RB'],Brandon,None,brandonwegher,False,None,brandon
8191,Slade Bolden,8191,23,BAL,403,nfl,Inactive,WR,Bolden,bolden,['WR'],Slade,IR,sladebolden,True,None,slade
1628,Joseph Fauria,1628,30,None,9999999,nfl,Inactive,TE,Fauria,fauria,['TE'],Joseph,None,josephfauria,False,None,joseph
4171,Josh Reynolds,4171,27,DET,570,nfl,Active,WR,Reynolds,reynolds,['WR'],Josh,None,joshreynolds,True,RWR,josh
3433,Alex Erickson,3433,29,WAS,349,nfl,Active,WR,Erickson,erickson,['WR'],Alex,None,alexerickson,True,SWR,alex
8633,Stephon Robinson,8633,None,None,9999999,nfl,Active,WR,Robinson,robinson,['WR'],Stephon,None,stephonrobinson,True,None,stephon
4489,Gehrig Dieter,4489,29,None,9999999,nfl,Active,WR,Dieter,dieter,['WR'],Gehrig,None,gehrigdieter,True,None,gehrig
7074,A.J. Hines,7074,None,None,9999999,nfl,Inactive,RB,Hines,hines,['RB'],A.J.,NA,ajhines,False,None,aj
1976,Zurlon Tipton,1976,30,None,9999999,nfl,Inactive,RB,Tipton,tipton,['RB'],Zurlon,None,zurlontipton,False,None,zurlon
6931,DeeJay Dallas,6931,23,SEA,427,nfl,Active,RB,Dallas,dallas,['RB'],DeeJay,None,deejaydallas,True,None,deejay
2132,Jared Abbrederis,2132,29,None,9999999,nfl,Inactive,WR,Abbrederis,abbrederis,['WR'],Jared,None,jaredabbrederis,False,None,jared
2065,Ben Malena,2065,25,None,9999999,nfl,Inactive,RB,Malena,malena,['RB'],Ben,None,benmalena,False,None,ben
515,Rob Gronkowski,515,32,None,118,nfl,Active,TE,Gronkowski,gronkowski,['TE'],Rob,None,robgronkowski,True,None,rob
868,Virgil Green,868,33,None,634,nfl,Inactive,TE,Green,green,['TE'],Virgil,Questionable,virgilgreen,True,None,virgil
72,Kevin Walter,72,36,None,9999999,nfl,Inactive,WR,Walter,walter,['WR'],Kevin,None,kevinwalter,False,None,kevin
3410,Jake Coker,3410,26,None,9999999,nfl,Inactive,QB,Coker,coker,['QB'],Jake,None,jakecoker,False,None,jake
2177,Jerome Smith,2177,26,None,9999999,nfl,Inactive,RB,Smith,smith,['RB'],Jerome,None,jeromesmith,False,None,jerome
2279,Paul Richardson,2279,29,None,847,nfl,Active,WR,Richardson,richardson,['WR'],Paul,None,paulrichardson,True,None,paul
1485,Gavin Escobar,1485,30,None,9999999,nfl,Inactive,TE,Escobar,escobar,['TE'],Gavin,None,gavinescobar,False,None,gavin
8817,Nolan Givan,8817,None,None,508,nfl,Active,TE,Givan,givan,['TE'],Nolan,None,nolangivan,True,None,nolan
5700,Robert Martin,5700,26,None,9999999,nfl,Active,RB,Martin,martin,['RB'],Robert,None,robertmartin,True,None,robert
3171,Connor Cook,3171,27,None,9999999,nfl,Inactive,QB,Cook,cook,['QB'],Connor,None,connorcook,False,None,connor
7524,Player Invalid,7524,None,None,None,nfl,Inactive,WR,Invalid,invalid,['WR'],Player,None,playerinvalid,False,None,player
293,Maurice Jones-Drew,293,32,None,9999999,nfl,Inactive,RB,Jones-Drew,jonesdrew,['RB'],Maurice,None,mauricejonesdrew,False,None,maurice
133,Greg Jones,133,36,None,9999999,nfl,Inactive,RB,Jones,jones,['RB'],Greg,None,gregjones,False,None,greg
284,Delanie Walker,284,37,None,9999999,nfl,Active,TE,Walker,walker,['TE'],Delanie,None,delaniewalker,True,None,delanie
7272,Dylan Stapleton,7272,23,None,9999999,nfl,Inactive,TE,Stapleton,stapleton,['TE'],Dylan,None,dylanstapleton,True,None,dylan
248,Luke McCown,248,40,None,9999999,nfl,Injured Reserve,QB,McCown,mccown,['QB'],Luke,None,lukemccown,False,None,luke
2904,Issac Blakeney,2904,25,None,9999999,nfl,Inactive,WR,Blakeney,blakeney,['WR'],Issac,None,issacblakeney,False,None,issac
616,Jimmy Graham,616,35,None,9999999,nfl,Active,TE,Graham,graham,['TE'],Jimmy,None,jimmygraham,True,None,jimmy
4026,DeShone Kizer,4026,27,None,463,nfl,Active,QB,Kizer,kizer,['QB'],DeShone,None,deshonekizer,True,None,deshone
3385,Daniel Braverman,3385,28,None,9999999,nfl,Inactive,WR,Braverman,braverman,['WR'],Daniel,None,danielbraverman,False,None,daniel
7842,Luke Farrell,7842,24,JAX,9999999,nfl,Active,TE,Farrell,farrell,['TE'],Luke,None,lukefarrell,True,None,luke
3552,Wendall Williams,3552,31,None,9999999,nfl,Inactive,WR,Williams,williams,['WR'],Wendall,None,wendallwilliams,False,None,wendall
6870,Bryan Edwards,6870,23,ATL,406,nfl,Active,WR,Edwards,edwards,['WR'],Bryan,None,bryanedwards,True,LWR,bryan
4217,George Kittle,4217,28,SF,35,nfl,Active,TE,Kittle,kittle,['TE'],George,None,georgekittle,True,TE,george
4596,Tion Green,4596,28,None,9999999,nfl,Inactive,RB,Green,green,['RB'],Tion,None,tiongreen,False,None,tion
1603,Luke Willson,1603,31,None,500,nfl,Injured Reserve,TE,Willson,willson,['TE'],Luke,None,lukewillson,True,None,luke
5122,Boston Scott,5122,27,PHI,437,nfl,Active,RB,Scott,scott,['RB'],Boston,None,bostonscott,True,RB,boston
294,Peyton Manning,294,44,None,9999999,nfl,Inactive,QB,Manning,manning,['QB'],Peyton,None,peytonmanning,False,None,peyton
8707,Tayon Fleet-Davis,8707,None,None,301,nfl,Active,RB,Fleet-Davis,fleetdavis,['RB'],Tayon,None,tayonfleetdavis,True,None,tayon
2251,Logan Thomas,2251,31,WAS,248,nfl,Active,TE,Thomas,thomas,['TE'],Logan,Questionable,loganthomas,True,LTE,logan
3412,Devon Johnson,3412,28,None,9999999,nfl,Active,RB,Johnson,johnson,['RB'],Devon,None,devonjohnson,True,None,devon
8160,Kenny Pickett,8160,24,PIT,170,nfl,Active,QB,Pickett,pickett,['QB'],Kenny,None,kennypickett,True,QB,kenny
2129,Jordan Thompson,2129,28,None,9999999,nfl,Inactive,TE,Thompson,thompson,['TE'],Jordan,None,jordanthompson,False,None,jordan
6465,Thomas Ives,6465,25,CHI,9999999,nfl,Inactive,WR,Ives,ives,['WR'],Thomas,Questionable,thomasives,True,None,thomas
7042,Tyler Bass,7042,25,BUF,137,nfl,Active,K,Bass,bass,['K'],Tyler,None,tylerbass,True,PK,tyler
374,Dan Orlovsky,374,37,None,9999999,nfl,Inactive,QB,Orlovsky,orlovsky,['QB'],Dan,None,danorlovsky,False,None,dan
2898,Cameron Clear,2898,24,None,9999999,nfl,Inactive,TE,Clear,clear,['TE'],Cameron,None,cameronclear,False,None,cameron
4187,Brian Hill,4187,26,None,9999999,nfl,Active,RB,Hill,hill,['RB'],Brian,None,brianhill,True,None,brian
8749,Tyreik McAllister,8749,None,None,9999999,nfl,Active,RB,McAllister,mcallister,['RB'],Tyreik,Questionable,tyreikmcallister,True,None,tyreik
1353,Mike Gillislee,1353,31,None,9999999,nfl,Inactive,RB,Gillislee,gillislee,['RB'],Mike,None,mikegillislee,False,None,mike
2076,L'Damian Washington,2076,31,None,9999999,nfl,Inactive,WR,Washington,washington,['WR'],L'Damian,None,ldamianwashington,False,None,ldamian
6529,Chris Myarick,6529,26,NYG,303,nfl,Active,TE,Myarick,myarick,['TE'],Chris,None,chrismyarick,True,TE,chris
4593,Brandon Barnes,4593,27,None,9999999,nfl,Active,TE,Barnes,barnes,['TE'],Brandon,None,brandonbarnes,True,None,brandon
1065,Orson Charles,1065,30,None,9999999,nfl,Inactive,TE,Charles,charles,['TE'],Orson,None,orsoncharles,False,None,orson
4411,R.J. Shelton,4411,27,None,9999999,nfl,Inactive,WR,Shelton,shelton,['WR'],R.J.,None,rjshelton,True,None,rj
6171,Cody Thompson,6171,26,SEA,9999999,nfl,Inactive,WR,Thompson,thompson,['WR'],Cody,IR,codythompson,True,None,cody
7972,Tony Poljan,7972,25,BAL,450,nfl,Active,TE,Poljan,poljan,['TE'],Tony,None,tonypoljan,True,None,tony
6951,Eno Benjamin,6951,23,ARI,212,nfl,Active,RB,Benjamin,benjamin,['RB'],Eno,None,enobenjamin,True,RB,eno
3048,Chris Manhertz,3048,30,JAX,9999999,nfl,Active,TE,Manhertz,manhertz,['TE'],Chris,None,chrismanhertz,True,TE,chris
8624,Changa Hodge,8624,23,None,9999999,nfl,Active,WR,Hodge,hodge,['WR'],Changa,None,changahodge,True,None,changa
2320,Melvin Gordon,2320,29,DEN,100,nfl,Active,RB,Gordon,gordon,['RB'],Melvin,None,melvingordon,True,RB,melvin
6384,Justin Sumpter,6384,25,None,9999999,nfl,Active,WR,Sumpter,sumpter,['WR'],Justin,None,justinsumpter,True,None,justin
7465,Nick Tiano,7465,25,None,9999999,nfl,Active,QB,Tiano,tiano,['QB'],Nick,None,nicktiano,True,None,nick
3634,Kalif Raymond,3634,28,DET,565,nfl,Active,WR,Raymond,raymond,['WR'],Kalif,None,kalifraymond,True,SWR,kalif
1866,Michael Campanaro,1866,29,None,9999999,nfl,Injured Reserve,WR,Campanaro,campanaro,['WR'],Michael,None,michaelcampanaro,False,None,michael
5256,DeAndre Goolsby,5256,25,None,9999999,nfl,Inactive,TE,Goolsby,goolsby,['TE'],DeAndre,None,deandregoolsby,False,None,deandre
6167,Jordan Scarlett,6167,26,MIA,9999999,nfl,Inactive,RB,Scarlett,scarlett,['RB'],Jordan,Questionable,jordanscarlett,True,None,jordan
5796,Austin Wolf,5796,25,None,9999999,nfl,Inactive,WR,Wolf,wolf,['WR'],Austin,None,austinwolf,True,None,austin
2639,Tony Jones,2639,25,None,9999999,nfl,Inactive,WR,Jones,jones,['WR'],Tony,None,tonyjones,False,None,tony
8108,DeVonte Dedmon,8108,26,None,9999999,nfl,Active,WR,Dedmon,dedmon,['WR'],DeVonte,None,devontededmon,True,None,devonte
6097,Jamal Custis,6097,24,None,9999999,nfl,Inactive,WR,Custis,custis,['WR'],Jamal,None,jamalcustis,True,None,jamal
1763,Greg Orton,1763,30,None,9999999,nfl,Inactive,WR,Orton,orton,['WR'],Greg,None,gregorton,False,None,greg
2751,Daniel Brown,2751,29,None,9999999,nfl,Inactive,TE,Brown,brown,['TE'],Daniel,Questionable,danielbrown,True,None,daniel
8058,Nate McCrary,8058,23,BAL,671,nfl,Active,RB,McCrary,mccrary,['RB'],Nate,Questionable,natemccrary,True,None,nate
8892,Keric Wheatfall,8892,None,PHI,9999999,nfl,Inactive,WR,Wheatfall,wheatfall,['WR'],Keric,Questionable,kericwheatfall,True,None,keric
178,Matt Schaub,178,40,None,513,nfl,Injured Reserve,QB,Schaub,schaub,['QB'],Matt,None,mattschaub,True,None,matt
2651,Phillip Sims,2651,25,None,9999999,nfl,Inactive,QB,Sims,sims,['QB'],Phillip,None,phillipsims,False,None,phillip
7376,Case Cookus,7376,26,None,9999999,nfl,Active,QB,Cookus,cookus,['QB'],Case,None,casecookus,True,None,case
5046,Royce Freeman,5046,26,HOU,9999999,nfl,Active,RB,Freeman,freeman,['RB'],Royce,None,roycefreeman,True,None,royce
5705,John Franklin,5705,27,None,9999999,nfl,Inactive,WR,Franklin,franklin,['WR'],John,Questionable,johnfranklin,True,None,john
7744,Antonio Nunn,7744,25,None,None,nfl,Active,WR,Nunn,nunn,['WR'],Antonio,None,antonionunn,True,None,antonio
3155,Laquon Treadwell,3155,27,None,9999999,nfl,Active,WR,Treadwell,treadwell,['WR'],Laquon,None,laquontreadwell,True,None,laquon
935,DJ Williams,935,29,None,9999999,nfl,Inactive,TE,Williams,williams,['TE'],DJ,None,djwilliams,False,None,dj
496,Brandon Gibson,496,30,None,9999999,nfl,Inactive,WR,Gibson,gibson,['WR'],Brandon,None,brandongibson,False,None,brandon
2534,Kenny Hilliard,2534,30,None,9999999,nfl,Inactive,RB,Hilliard,hilliard,['RB'],Kenny,None,kennyhilliard,False,None,kenny
1144,Cole Beasley,1144,32,None,168,nfl,Active,WR,Beasley,beasley,['WR'],Cole,None,colebeasley,True,None,cole
7564,Ja'Marr Chase,7564,22,CIN,3,nfl,Active,WR,Chase,chase,['WR'],Ja'Marr,None,jamarrchase,True,LWR,jamarr
8188,Tyquan Thornton,8188,21,NE,367,nfl,Inactive,WR,Thornton,thornton,['WR'],Tyquan,Out,tyquanthornton,True,None,tyquan
2914,Luke Lundy,2914,29,None,9999999,nfl,Inactive,RB,Lundy,lundy,['RB'],Luke,None,lukelundy,False,None,luke
3225,Tyler Boyd,3225,27,CIN,124,nfl,Active,WR,Boyd,boyd,['WR'],Tyler,None,tylerboyd,True,SWR,tyler
7288,Ben Ellefson,7288,25,MIN,475,nfl,Active,TE,Ellefson,ellefson,['TE'],Ben,None,benellefson,True,TE,ben
7563,Javian Hawkins,7563,22,None,483,nfl,Active,RB,Hawkins,hawkins,['RB'],Javian,None,javianhawkins,True,None,javian
4994,Kalen Ballage,4994,26,None,9999999,nfl,Active,RB,Ballage,ballage,['RB'],Kalen,None,kalenballage,True,None,kalen
7552,Blake Proehl,7552,None,MIN,402,nfl,Active,WR,Proehl,proehl,['WR'],Blake,PUP,blakeproehl,True,None,blake
4697,Khalid Abdullah,4697,26,None,9999999,nfl,Active,RB,Abdullah,abdullah,['RB'],Khalid,None,khalidabdullah,True,None,khalid
4111,D'Onta Foreman,4111,26,CAR,200,nfl,Active,RB,Foreman,foreman,['RB'],D'Onta,None,dontaforeman,True,RB,donta
4146,Dede Westbrook,4146,28,None,9999999,nfl,Active,WR,Westbrook,westbrook,['WR'],Dede,None,dedewestbrook,True,None,dede
1567,Tavon Austin,1567,32,None,9999999,nfl,Active,WR,Austin,austin,['WR'],Tavon,None,tavonaustin,True,None,tavon
4940,DeSean Smith,4940,27,None,9999999,nfl,Active,TE,Smith,smith,['TE'],DeSean,None,deseansmith,True,None,desean
5976,Karan Higdon,5976,25,None,1549,nfl,Inactive,RB,Higdon,higdon,['RB'],Karan,None,karanhigdon,True,None,karan
2942,Joe Don Duncan,2942,27,None,9999999,nfl,Inactive,RB,Duncan,duncan,['RB'],Joe Don,None,joedonduncan,False,None,joedon
5236,Kyle Lewis,5236,26,None,9999999,nfl,Active,WR,Lewis,lewis,['WR'],Kyle,None,kylelewis,True,None,kyle
1138,Rod Streater,1138,33,None,9999999,nfl,Inactive,WR,Streater,streater,['WR'],Rod,None,rodstreater,False,None,rod
6814,Laviska Shenault,6814,23,CAR,371,nfl,Active,WR,Shenault,shenault,['WR'],Laviska,None,laviskashenault,True,RWR,laviska
306,DeAngelo Williams,306,37,None,9999999,nfl,Inactive,RB,Williams,williams,['RB'],DeAngelo,None,deangelowilliams,False,None,deangelo
406,John Phillips,406,34,None,9999999,nfl,Inactive,TE,Phillips,phillips,['TE'],John,None,johnphillips,False,None,john
2262,Trey Millard,2262,30,None,9999999,nfl,Active,RB,Millard,millard,['RB'],Trey,None,treymillard,True,None,trey
8185,Johnny Johnson,8185,None,HOU,9999999,nfl,Active,WR,Johnson,johnson,['WR'],Johnny,None,johnnyjohnson,True,SWR,johnny
853,Jeff Maehl,853,28,None,9999999,nfl,Inactive,WR,Maehl,maehl,['WR'],Jeff,None,jeffmaehl,False,None,jeff
6993,Dominick Wood-Anderson,6993,23,None,9999999,nfl,Active,TE,Wood-Anderson,woodanderson,['TE'],Dominick,None,dominickwoodanderson,True,None,dominick
7357,Dan Chisena,7357,25,MIN,596,nfl,Active,WR,Chisena,chisena,['WR'],Dan,Questionable,danchisena,True,LWR,dan
3338,Keenan Reynolds,3338,28,None,9999999,nfl,Inactive,WR,Reynolds,reynolds,['WR'],Keenan,None,keenanreynolds,False,None,keenan
1473,Nick Kasa,1473,26,None,9999999,nfl,Inactive,TE,Kasa,kasa,['TE'],Nick,None,nickkasa,False,None,nick
4327,Colin Jeter,4327,26,None,9999999,nfl,Inactive,TE,Jeter,jeter,['TE'],Colin,None,colinjeter,True,None,colin
6913,Joe Reed,6913,24,LAC,9999999,nfl,Active,WR,Reed,reed,['WR'],Joe,None,joereed,True,RWR,joe
914,Leonard Hankerson,914,31,None,9999999,nfl,Inactive,WR,Hankerson,hankerson,['WR'],Leonard,None,leonardhankerson,False,None,leonard
2756,Andrew Gleichert,2756,25,None,9999999,nfl,Inactive,TE,Gleichert,gleichert,['TE'],Andrew,None,andrewgleichert,False,None,andrew
6421,Jalen Guyton,6421,25,LAC,539,nfl,Active,WR,Guyton,guyton,['WR'],Jalen,None,jalenguyton,True,RWR,jalen
2769,Larry Pinkard,2769,29,None,9999999,nfl,Inactive,WR,Pinkard,pinkard,['WR'],Larry,None,larrypinkard,False,None,larry
1061,Deonte Thompson,1061,32,None,9999999,nfl,Inactive,WR,Thompson,thompson,['WR'],Deonte,None,deontethompson,False,None,deonte
2577,Devante Davis,2577,22,None,9999999,nfl,Inactive,WR,Davis,davis,['WR'],Devante,None,devantedavis,False,None,devante
5086,Marquez Valdes-Scantling,5086,27,KC,124,nfl,Active,WR,Valdes-Scantling,valdesscantling,['WR'],Marquez,None,marquezvaldesscantling,True,LWR,marquez
4349,Taquan Mizzell,4349,28,NYG,1233,nfl,Inactive,RB,Mizzell,mizzell,['RB'],Taquan,Questionable,taquanmizzell,True,None,taquan
4949,Derrius Guice,4949,24,None,1286,nfl,Active,RB,Guice,guice,['RB'],Derrius,None,derriusguice,True,None,derrius
8908,Brandon Lewis,8908,None,None,639,nfl,Active,WR,Lewis,lewis,['WR'],Brandon,None,brandonlewis,True,None,brandon
6909,Lynn Bowden,6909,24,MIA,9999999,nfl,Active,WR,Bowden,bowden,['WR'],Lynn,None,lynnbowden,True,SWR,lynn
1236,Joe Banyard,1236,31,None,9999999,nfl,Inactive,RB,Banyard,banyard,['RB'],Joe,None,joebanyard,False,None,joe
