,team,last_name,depth_chart_position,first_name,fantasy_positions,status,position,search_full_name,player_id,full_name,sport,search_first_name,search_rank,age,injury_status,active,search_last_name
6590,None,Colubiale,None,Michael,['TE'],Inactive,TE,michaelcolubiale,6590,Michael Colubiale,nfl,michael,9999999,26,None,True,colubiale
7578,None,Mitchell,None,Myron,['WR'],Active,WR,myronmitchell,7578,Myron Mitchell,nfl,myron,529,24,None,True,mitchell
2748,None,Monangai,None,Kevin,['RB'],Inactive,RB,kevinmonangai,2748,Kevin Monangai,nfl,kevin,9999999,25,None,False,monangai
2909,None,Gardner,None,Beau,['TE'],Inactive,TE,beaugardner,2909,Beau Gardner,nfl,beau,9999999,28,None,False,gardner
3467,None,Bertolet,None,Taylor,['K'],Inactive,K,taylorbertolet,3467,Taylor Bertolet,nfl,taylor,9999999,29,None,True,bertolet
1022,None,Lewis,None,Thaddeus,['QB'],Inactive,QB,thaddeuslewis,1022,Thaddeus Lewis,nfl,thaddeus,9999999,32,None,False,lewis
3309,WAS,Smallwood,None,Wendell,['RB'],Active,RB,wendellsmallwood,3309,Wendell Smallwood,nfl,wendell,334,27,None,True,smallwood
5267,None,Jones,None,JJ,['WR'],Inactive,WR,jjjones,5267,JJ Jones,nfl,jj,9999999,27,None,False,jones
2533,None,Lewis,None,Dezmin,['WR'],Inactive,WR,dezminlewis,2533,Dezmin Lewis,nfl,dezmin,9999999,27,None,False,lewis
6196,None,Wade,None,Christian,['RB'],Inactive,RB,christianwade,6196,Christian Wade,nfl,christian,282,30,None,True,wade
2101,None,Seastrunk,None,Lache,['RB'],Inactive,RB,lacheseastrunk,2101,Lache Seastrunk,nfl,lache,9999999,27,None,False,seastrunk
1951,None,Fiedorowicz,None,C.J.,['TE'],Inactive,TE,cjfiedorowicz,1951,C.J. Fiedorowicz,nfl,cj,9999999,28,None,False,fiedorowicz
1386,TB,Bernard,None,Giovani,['RB'],Active,RB,giovanibernard,1386,Giovani Bernard,nfl,giovani,524,30,Questionable,True,bernard
1517,None,Riddick,None,Theo,['RB'],Injured Reserve,RB,theoriddick,1517,Theo Riddick,nfl,theo,456,30,None,True,riddick
1490,None,Williams,None,Terrance,['WR'],Inactive,WR,terrancewilliams,1490,Terrance Williams,nfl,terrance,9999999,32,None,False,williams
6394,None,Guerrier,None,Romell,['WR'],Inactive,WR,romellguerrier,6394,Romell Guerrier,nfl,romell,9999999,None,None,True,guerrier
1530,None,Johnson,None,Charles,['WR'],Injured Reserve,WR,charlesjohnson,1530,Charles Johnson,nfl,charles,9999999,31,None,False,johnson
8163,None,McKee,None,Tanner,['QB'],Active,QB,tannermckee,8163,Tanner McKee,nfl,tanner,None,None,None,False,mckee
3895,None,Hall,None,Marvin,['WR'],Active,WR,marvinhall,3895,Marvin Hall,nfl,marvin,9999999,29,None,True,hall
7905,NO,Soehner,None,Dylan,['TE'],Active,TE,dylansoehner,7905,Dylan Soehner,nfl,dylan,462,24,PUP,True,soehner
2729,None,Grant,None,Corey,['RB'],Inactive,RB,coreygrant,2729,Corey Grant,nfl,corey,9999999,30,None,False,grant
4790,None,Wheelwright,None,Robert,['WR'],Active,WR,robertwheelwright,4790,Robert Wheelwright,nfl,robert,9999999,None,None,True,wheelwright
6806,BAL,Dobbins,RB,J.K.,['RB'],Active,RB,jkdobbins,6806,J.K. Dobbins,nfl,jk,51,23,Questionable,True,dobbins
5464,None,Turner,None,De'Lance,['RB'],Active,RB,delanceturner,5464,De'Lance Turner,nfl,delance,1491,26,None,True,turner
5995,BAL,Hill,RB,Justice,['RB'],Active,RB,justicehill,5995,Justice Hill,nfl,justice,534,24,None,True,hill
8174,NE,Harris,None,Kevin,['RB'],Active,RB,kevinharris,8174,Kevin Harris,nfl,kevin,546,21,None,True,harris
6506,None,Gray,None,Trayone,['RB'],Active,RB,trayonegray,6506,Trayone Gray,nfl,trayone,9999999,26,None,True,gray
7703,LAR,Harris,None,Jacob,['WR'],Active,WR,jacobharris,7703,Jacob Harris,nfl,jacob,400,25,None,True,harris
1907,None,Manziel,None,Johnny,['QB'],Inactive,QB,johnnymanziel,1907,Johnny Manziel,nfl,johnny,9999999,27,None,False,manziel
7503,None,Davis,None,Connor,['TE'],Active,TE,connordavis,7503,Connor Davis,nfl,connor,259,27,None,True,davis
5241,None,Blake,None,Christian,['WR'],Active,WR,christianblake,5241,Christian Blake,nfl,christian,9999999,26,None,True,blake
762,None,Starks,None,James,['RB'],Inactive,RB,jamesstarks,762,James Starks,nfl,james,9999999,34,None,False,starks
5142,None,Benkert,None,Kurt,['QB'],Active,QB,kurtbenkert,5142,Kurt Benkert,nfl,kurt,9999999,26,None,True,benkert
1149,None,Jeffery,None,Alshon,['WR'],Active,WR,alshonjeffery,1149,Alshon Jeffery,nfl,alshon,161,31,None,True,jeffery
7579,None,Watkins,None,Austin,['WR'],Active,WR,austinwatkins,7579,Austin Watkins,nfl,austin,9999999,24,None,True,watkins
7009,MIN,Jackson,None,Trishton,['WR'],Active,WR,trishtonjackson,7009,Trishton Jackson,nfl,trishton,9999999,24,None,True,jackson
5138,None,Carter,None,Martez,['RB'],Active,RB,martezcarter,5138,Martez Carter,nfl,martez,9999999,28,None,True,carter
2772,None,Henry,None,Mitchell,['TE'],Inactive,TE,mitchellhenry,2772,Mitchell Henry,nfl,mitchell,9999999,27,None,False,henry
8056,None,Verity,None,Jake,['K'],Inactive,K,jakeverity,8056,Jake Verity,nfl,jake,480,24,Questionable,True,verity
6824,CLE,Peoples-Jones,RWR,Donovan,['WR'],Active,WR,donovanpeoplesjones,6824,Donovan Peoples-Jones,nfl,donovan,237,23,None,True,peoplesjones
4555,None,Phillips,None,Andy,['K'],Active,K,andyphillips,4555,Andy Phillips,nfl,andy,709,32,None,True,phillips
1673,None,Rogers,None,Da'Rick,['WR'],Inactive,WR,darickrogers,1673,Da'Rick Rogers,nfl,darick,9999999,26,None,False,rogers
814,None,Vereen,None,Shane,['RB'],Injured Reserve,RB,shanevereen,814,Shane Vereen,nfl,shane,9999999,31,None,False,vereen
975,None,Bethel-Thompson,None,McLeod,['QB'],Inactive,QB,mcleodbethelthompson,975,McLeod Bethel-Thompson,nfl,mcleod,9999999,30,None,False,bethelthompson
4660,None,Culkin,None,Sean,['TE'],Inactive,TE,seanculkin,4660,Sean Culkin,nfl,sean,1275,28,None,True,culkin
8731,None,Bridges,None,Shemar,['WR'],Inactive,WR,shemarbridges,8731,Shemar Bridges,nfl,shemar,632,24,Questionable,True,bridges
4630,None,Mathers,None,I'Tavius,['RB'],Active,RB,itaviusmathers,4630,I'Tavius Mathers,nfl,itavius,9999999,28,None,True,mathers
3579,None,Morgan,None,Marshall,['K'],Inactive,K,marshallmorgan,3579,Marshall Morgan,nfl,marshall,9999999,25,None,False,morgan
2770,None,Spears,None,Harold,['TE'],Inactive,TE,haroldspears,2770,Harold Spears,nfl,harold,9999999,25,None,False,spears
1944,None,Blue,None,Alfred,['RB'],Inactive,RB,alfredblue,1944,Alfred Blue,nfl,alfred,9999999,30,None,False,blue
3934,None,Pope,None,Troymaine,['RB'],Active,RB,troymainepope,3934,Troymaine Pope,nfl,troymaine,1110,28,Questionable,True,pope
1054,None,Hill,None,Stephen,['WR'],Inactive,WR,stephenhill,1054,Stephen Hill,nfl,stephen,9999999,27,None,False,hill
7435,None,Scarlett,None,Cameron,['RB'],Active,RB,cameronscarlett,7435,Cameron Scarlett,nfl,cameron,9999999,25,None,True,scarlett
7210,DEN,Hinton,None,Kendall,['WR'],Active,WR,kendallhinton,7210,Kendall Hinton,nfl,kendall,9999999,25,None,True,hinton
2044,None,Chancellor,None,Brelan,['WR'],Inactive,WR,brelanchancellor,2044,Brelan Chancellor,nfl,brelan,9999999,25,None,False,chancellor
920,None,Royster,None,Evan,['RB'],Inactive,RB,evanroyster,920,Evan Royster,nfl,evan,9999999,29,None,False,royster
5846,SEA,Metcalf,LWR,DK,['WR'],Active,WR,dkmetcalf,5846,DK Metcalf,nfl,dk,35,24,None,True,metcalf
5754,None,Graham,None,Jaeden,['TE'],Inactive,TE,jaedengraham,5754,Jaeden Graham,nfl,jaeden,321,26,Questionable,True,graham
2422,KC,Bell,None,Blake,['TE'],Inactive,TE,blakebell,2422,Blake Bell,nfl,blake,458,31,IR,True,bell
4644,None,Rudolph,None,Travis,['WR'],Inactive,WR,travisrudolph,4644,Travis Rudolph,nfl,travis,9999999,26,None,False,rudolph
1928,None,Andrews,None,Antonio,['RB'],Inactive,RB,antonioandrews,1928,Antonio Andrews,nfl,antonio,9999999,28,None,False,andrews
2175,None,Reedy,None,Bernard,['WR'],Inactive,WR,bernardreedy,2175,Bernard Reedy,nfl,bernard,9999999,30,None,False,reedy
2391,None,Johnson,None,David,['RB'],Active,RB,davidjohnson,2391,David Johnson,nfl,david,298,30,None,True,johnson
990,None,Durham,None,Kris,['WR'],Inactive,WR,krisdurham,990,Kris Durham,nfl,kris,9999999,29,None,False,durham
4406,None,Lunt,None,Wes,['QB'],Active,QB,weslunt,4406,Wes Lunt,nfl,wes,9999999,28,None,True,lunt
1772,None,Talley,None,J,['WR'],Inactive,WR,jtalley,1772,J Talley,nfl,j,9999999,28,None,False,talley
6088,MIN,Johnson,None,Bisi,['WR'],Inactive,WR,bisijohnson,6088,Bisi Johnson,nfl,bisi,9999999,25,IR,True,johnson
1225,None,James,None,LaMichael,['RB'],Inactive,RB,lamichaeljames,1225,LaMichael James,nfl,lamichael,9999999,30,None,False,james
8184,IND,Price,None,D'Vonte,['RB'],Active,RB,dvonteprice,8184,D'Vonte Price,nfl,dvonte,9999999,23,None,True,price
7462,None,Guidry,None,Stephen,['WR'],Active,WR,stephenguidry,7462,Stephen Guidry,nfl,stephen,9999999,24,None,True,guidry
6908,None,Perine,None,La'Mical,['RB'],Active,RB,lamicalperine,6908,La'Mical Perine,nfl,lamical,556,24,None,True,perine
6686,None,Horn,None,Joe,['WR'],Active,WR,joehorn,6686,Joe Horn,nfl,joe,9999999,27,None,True,horn
7104,None,Brooks,None,Shannon,['RB'],Inactive,RB,shannonbrooks,7104,Shannon Brooks,nfl,shannon,9999999,None,NA,False,brooks
4910,None,McDuffie,None,Quincy,['WR'],Active,WR,quincymcduffie,4910,Quincy McDuffie,nfl,quincy,9999999,31,None,True,mcduffie
4453,ARI,Bolden,None,Victor,['WR'],Active,WR,victorbolden,4453,Victor Bolden,nfl,victor,9999999,27,None,True,bolden
2946,None,Campbell,None,Diandre,['WR'],Inactive,WR,diandrecampbell,2946,Diandre Campbell,nfl,diandre,9999999,27,None,False,campbell
6723,None,Testaverde,None,Vincent,['QB'],Active,QB,vincenttestaverde,6723,Vincent Testaverde,nfl,vincent,9999999,25,None,True,testaverde
4324,None,Griffey,None,Trey,['WR'],Active,WR,treygriffey,4324,Trey Griffey,nfl,trey,9999999,27,None,True,griffey
8198,None,Rambo,None,Charleston,['WR'],Active,WR,charlestonrambo,8198,Charleston Rambo,nfl,charleston,474,None,None,True,rambo
6045,None,Jennings,None,Gary,['WR'],Inactive,WR,garyjennings,6045,Gary Jennings,nfl,gary,9999999,25,Questionable,True,jennings
6449,None,Baker,None,Dorian,['WR'],Active,WR,dorianbaker,6449,Dorian Baker,nfl,dorian,9999999,25,None,True,baker
3007,None,Capers,None,Avius,['WR'],Inactive,WR,aviuscapers,3007,Avius Capers,nfl,avius,9999999,26,None,False,capers
2887,None,Bray,None,Quan,['WR'],Inactive,WR,quanbray,2887,Quan Bray,nfl,quan,9999999,27,None,False,bray
7899,None,McKoy,None,Isaiah,['WR'],Active,WR,isaiahmckoy,7899,Isaiah McKoy,nfl,isaiah,9999999,None,None,True,mckoy
6106,None,Deal,None,Taiwan,['RB'],Inactive,RB,taiwandeal,6106,Taiwan Deal,nfl,taiwan,9999999,None,None,False,deal
3969,TB,Fournette,RB,Leonard,['RB'],Active,RB,leonardfournette,3969,Leonard Fournette,nfl,leonard,24,27,None,True,fournette
6753,None,Gore,None,Derrick,['RB'],Inactive,RB,derrickgore,6753,Derrick Gore,nfl,derrick,584,27,Questionable,True,gore
8247,JAX,Prince,None,Gerrit,['TE'],Active,TE,gerritprince,8247,Gerrit Prince,nfl,gerrit,9999999,25,None,True,prince
2802,None,Acosta,None,Corey,['K'],Inactive,K,coreyacosta,2802,Corey Acosta,nfl,corey,9999999,26,None,False,acosta
2822,None,Humphries,None,Adam,['WR'],Active,WR,adamhumphries,2822,Adam Humphries,nfl,adam,9999999,28,None,True,humphries
6357,None,Bane,None,Shawn,['WR'],Active,WR,shawnbane,6357,Shawn Bane,nfl,shawn,9999999,26,None,True,bane
7935,None,Stove,None,Eli,['WR'],Inactive,WR,elistove,7935,Eli Stove,nfl,eli,None,None,None,True,stove
1678,None,Nwachukwu,None,Uzoma,['WR'],Active,WR,uzomanwachukwu,1678,Uzoma Nwachukwu,nfl,uzoma,9999999,31,None,True,nwachukwu
6735,None,Player,None,Duplicate,['WR'],Inactive,WR,duplicateplayer,6735,Duplicate Player,nfl,duplicate,9999999,29,NA,False,player
3465,None,Braunecker,None,Ben,['TE'],Active,TE,benbraunecker,3465,Ben Braunecker,nfl,ben,1054,27,None,True,braunecker
6459,None,Modster,None,Sean,['WR'],Active,WR,seanmodster,6459,Sean Modster,nfl,sean,9999999,26,None,True,modster
7339,None,Koski,None,J.J.,['WR'],Active,WR,jjkoski,7339,J.J. Koski,nfl,jj,9999999,25,IR,True,koski
4150,None,Gallman,None,Wayne,['RB'],Active,RB,waynegallman,4150,Wayne Gallman,nfl,wayne,9999999,27,None,True,gallman
1794,None,Fluellen,None,David,['RB'],Active,RB,davidfluellen,1794,David Fluellen,nfl,david,769,29,None,True,fluellen
147,None,Jackson,None,DeSean,['WR'],Active,WR,deseanjackson,147,DeSean Jackson,nfl,desean,9999999,35,None,True,jackson
8813,None,Turner,None,Anthony,['WR'],Active,WR,anthonyturner,8813,Anthony Turner,nfl,anthony,9999999,None,None,True,turner
6317,None,Dolegala,None,Jacob,['QB'],Active,QB,jacobdolegala,6317,Jacob Dolegala,nfl,jacob,9999999,25,None,True,dolegala
4798,None,Germany,None,C.J.,['WR'],Active,WR,cjgermany,4798,C.J. Germany,nfl,cj,9999999,None,None,True,germany
7437,None,Williams,None,Kyle,['WR'],Inactive,WR,kylewilliams,7437,Kyle Williams,nfl,kyle,9999999,23,None,True,williams
5110,TB,Gage,SWR,Russell,['WR'],Active,WR,russellgage,5110,Russell Gage,nfl,russell,166,26,Questionable,True,gage
2140,None,Janis,None,Jeff,['WR'],Inactive,WR,jeffjanis,2140,Jeff Janis,nfl,jeff,9999999,29,None,False,janis
6846,None,Bryant,None,Hunter,['TE'],Active,TE,hunterbryant,6846,Hunter Bryant,nfl,hunter,9999999,23,Questionable,True,bryant
3198,TEN,Henry,RB,Derrick,['RB'],Active,RB,derrickhenry,3198,Derrick Henry,nfl,derrick,3,28,None,True,henry
3021,None,Gardner,None,Devin,['WR'],Inactive,WR,devingardner,3021,Devin Gardner,nfl,devin,9999999,None,None,False,gardner
3892,None,Turner,None,Jarvis,['WR'],Inactive,WR,jarvisturner,3892,Jarvis Turner,nfl,jarvis,9999999,24,None,False,turner
2400,None,Jones,None,Matt,['RB'],Inactive,RB,mattjones,2400,Matt Jones,nfl,matt,9999999,27,None,False,jones
8142,IND,Pierce,LWR,Alec,['WR'],Active,WR,alecpierce,8142,Alec Pierce,nfl,alec,196,22,None,True,pierce
4360,None,Ross,None,Fred,['WR'],Inactive,WR,fredross,4360,Fred Ross,nfl,fred,9999999,26,None,True,ross
2342,None,Smith,None,Devin,['WR'],Active,WR,devinsmith,2342,Devin Smith,nfl,devin,698,29,None,True,smith
6395,None,Benson,None,Trinity,['WR'],Active,WR,trinitybenson,6395,Trinity Benson,nfl,trinity,9999999,25,Questionable,True,benson
2375,None,Strong,None,Jaelen,['WR'],Inactive,WR,jaelenstrong,2375,Jaelen Strong,nfl,jaelen,9999999,26,None,False,strong
1681,None,Winn,None,George,['RB'],Inactive,RB,georgewinn,1681,George Winn,nfl,george,9999999,29,None,False,winn
4958,DAL,Maher,None,Brett,['K'],Active,K,brettmaher,4958,Brett Maher,nfl,brett,486,32,None,True,maher
5354,None,Rooker,None,Canon,['K'],Inactive,K,canonrooker,5354,Canon Rooker,nfl,canon,9999999,None,None,False,rooker
6151,PHI,Sanders,RB,Miles,['RB'],Active,RB,milessanders,6151,Miles Sanders,nfl,miles,76,25,None,True,sanders
5262,None,Ishmael,None,Steve,['WR'],Inactive,WR,steveishmael,5262,Steve Ishmael,nfl,steve,1447,26,None,False,ishmael
7237,None,Washington,None,Scotty,['WR'],Active,WR,scottywashington,7237,Scotty Washington,nfl,scotty,9999999,25,None,True,washington
5961,None,Moore,None,Jalin,['RB'],Inactive,RB,jalinmoore,5961,Jalin Moore,nfl,jalin,1578,26,NA,True,moore
5185,GB,Lazard,LWR,Allen,['WR'],Active,WR,allenlazard,5185,Allen Lazard,nfl,allen,91,26,Questionable,True,lazard
3211,None,Perkins,None,Paul,['RB'],Active,RB,paulperkins,3211,Paul Perkins,nfl,paul,9999999,27,None,True,perkins
8176,SF,Gray,LWR,Danny,['WR'],Active,WR,dannygray,8176,Danny Gray,nfl,danny,440,23,None,True,gray
8634,None,Pierce,None,Chris,['TE'],Active,TE,chrispierce,8634,Chris Pierce,nfl,chris,322,23,Questionable,True,pierce
5292,None,Ross,None,Devin,['WR'],Active,WR,devinross,5292,Devin Ross,nfl,devin,9999999,26,None,True,ross
8706,None,Oginni Hassan,None,Kehinde,['TE'],Active,TE,kehindeoginnihassan,8706,Kehinde Oginni Hassan,nfl,kehinde,642,None,None,True,oginnihassan
4942,None,Ateman,None,Marcell,['WR'],Active,WR,marcellateman,4942,Marcell Ateman,nfl,marcell,9999999,27,None,True,ateman
3271,LAR,Higbee,TE,Tyler,['TE'],Active,TE,tylerhigbee,3271,Tyler Higbee,nfl,tyler,149,29,None,True,higbee
7370,None,Ward,None,JoJo,['WR'],Active,WR,jojoward,7370,JoJo Ward,nfl,jojo,9999999,24,None,True,ward
8408,SF,Mason,None,Jordan,['RB'],Active,RB,jordanmason,8408,Jordan Mason,nfl,jordan,390,23,None,True,mason
1524,None,Dorsey,None,Kevin,['WR'],Inactive,WR,kevindorsey,1524,Kevin Dorsey,nfl,kevin,9999999,27,None,False,dorsey
264,None,Jennings,None,Greg,['WR'],Inactive,WR,gregjennings,264,Greg Jennings,nfl,greg,9999999,36,None,False,jennings
3646,None,Hicks,None,Quayvon,['RB'],Active,RB,quayvonhicks,3646,Quayvon Hicks,nfl,quayvon,9999999,27,None,True,hicks
2334,HOU,Dorsett,SWR,Phillip,['WR'],Active,WR,phillipdorsett,2334,Phillip Dorsett,nfl,phillip,9999999,29,None,True,dorsett
902,None,Harris,None,Dwayne,['WR'],Inactive,WR,dwayneharris,902,Dwayne Harris,nfl,dwayne,639,34,Questionable,True,harris
4034,CAR,McCaffrey,RB,Christian,['RB'],Active,RB,christianmccaffrey,4034,Christian McCaffrey,nfl,christian,3,26,None,True,mccaffrey
2917,None,Vogler,None,Brian,['TE'],Active,TE,brianvogler,2917,Brian Vogler,nfl,brian,9999999,29,None,True,vogler
3614,None,Lewis,None,Tommylee,['WR'],Active,WR,tommyleelewis,3614,Tommylee Lewis,nfl,tommylee,9999999,29,Questionable,True,lewis
7191,JAX,Moore,None,Jaylon,['WR'],Active,WR,jaylonmoore,7191,Jaylon Moore,nfl,jaylon,9999999,25,None,True,moore
942,None,Reisner,None,Allen,['TE'],Inactive,TE,allenreisner,942,Allen Reisner,nfl,allen,9999999,29,None,False,reisner
1555,None,Stills,None,Kenny,['WR'],Active,WR,kennystills,1555,Kenny Stills,nfl,kenny,9999999,30,None,True,stills
5195,None,Wadley,None,Akrum,['RB'],Active,RB,akrumwadley,5195,Akrum Wadley,nfl,akrum,9999999,26,None,True,wadley
7985,None,Wells,None,Pro,['TE'],Active,TE,prowells,7985,Pro Wells,nfl,pro,None,None,None,True,wells
3799,None,Glidden,None,David,['WR'],Inactive,WR,davidglidden,3799,David Glidden,nfl,david,9999999,26,None,False,glidden
4535,None,Wroblewski,None,Steven,['TE'],Active,TE,stevenwroblewski,4535,Steven Wroblewski,nfl,steven,9999999,29,None,True,wroblewski
5169,None,Earl,None,Malik,['WR'],Active,WR,malikearl,5169,Malik Earl,nfl,malik,1004,25,None,True,earl
6492,None,Wright,None,Terry,['WR'],Active,WR,terrywright,6492,Terry Wright,nfl,terry,9999999,24,None,True,wright
6420,None,Johnson,None,Jon'Vea,['WR'],Active,WR,jonveajohnson,6420,Jon'Vea Johnson,nfl,jonvea,580,26,None,True,johnson
6801,CIN,Higgins,RWR,Tee,['WR'],Active,WR,teehiggins,6801,Tee Higgins,nfl,tee,33,23,None,True,higgins
5124,None,McGough,None,Alex,['QB'],Active,QB,alexmcgough,5124,Alex McGough,nfl,alex,1402,26,None,True,mcgough
2789,None,Whitehead,None,Lucky,['WR'],Injured Reserve,WR,luckywhitehead,2789,Lucky Whitehead,nfl,lucky,9999999,28,None,False,whitehead
4576,None,Thomas,None,Jahad,['RB'],Inactive,RB,jahadthomas,4576,Jahad Thomas,nfl,jahad,9999999,26,None,False,thomas
560,None,Thomas,None,Demaryius,['WR'],Active,WR,demaryiusthomas,560,Demaryius Thomas,nfl,demaryius,607,34,None,False,thomas
5392,None,Heneghan,None,Jack,['QB'],Active,QB,jackheneghan,5392,Jack Heneghan,nfl,jack,9999999,25,None,True,heneghan
3203,None,Miller,None,Braxton,['WR'],Inactive,WR,braxtonmiller,3203,Braxton Miller,nfl,braxton,9999999,29,None,False,miller
8560,None,Cheek,None,Davis,['QB'],Active,QB,davischeek,8560,Davis Cheek,nfl,davis,9999999,None,None,True,cheek
1765,None,White,None,Myles,['WR'],Inactive,WR,myleswhite,1765,Myles White,nfl,myles,9999999,30,None,False,white
7002,NO,Johnson,TE,Juwan,['TE'],Active,TE,juwanjohnson,7002,Juwan Johnson,nfl,juwan,263,25,None,True,johnson
7093,DEN,Killins,None,Adrian,['RB'],Inactive,RB,adriankillins,7093,Adrian Killins,nfl,adrian,9999999,24,None,True,killins
4119,None,Stewart,None,ArDarius,['WR'],Inactive,WR,ardariusstewart,4119,ArDarius Stewart,nfl,ardarius,9999999,28,None,False,stewart
4533,None,Summers,None,James,['RB'],Active,RB,jamessummers,4533,James Summers,nfl,james,9999999,27,None,True,summers
2200,None,Flanders,None,Tim,['RB'],Inactive,RB,timflanders,2200,Tim Flanders,nfl,tim,9999999,None,None,False,flanders
7793,TEN,McMath,None,Racey,['WR'],Inactive,WR,raceymcmath,7793,Racey McMath,nfl,racey,268,23,IR,True,mcmath
5924,None,Hall,None,Emanuel,['WR'],Inactive,WR,emanuelhall,5924,Emanuel Hall,nfl,emanuel,279,24,Questionable,True,hall
8183,SF,Purdy,QB,Brock,['QB'],Active,QB,brockpurdy,8183,Brock Purdy,nfl,brock,417,22,None,True,purdy
8222,None,Johnson,None,Josh,['WR'],Active,WR,joshjohnson,8222,Josh Johnson,nfl,josh,431,23,None,True,johnson
4634,None,Walker,None,Kenneth,['WR'],Active,WR,kennethwalker,4634,Kenneth Walker,nfl,kenneth,9999999,27,None,False,walker
5196,None,Wolf,None,Ethan,['TE'],Active,TE,ethanwolf,5196,Ethan Wolf,nfl,ethan,9999999,26,None,True,wolf
2766,None,Harris,None,Alonzo,['RB'],Inactive,RB,alonzoharris,2766,Alonzo Harris,nfl,alonzo,9999999,27,None,False,harris
4039,LAR,Kupp,SWR,Cooper,['WR'],Active,WR,cooperkupp,4039,Cooper Kupp,nfl,cooper,5,29,None,True,kupp
6231,MIA,Lovett,None,John,['RB'],Inactive,QB,johnlovett,6231,John Lovett,nfl,john,275,26,IR,True,lovett
4061,NYG,Webb,None,Davis,['QB'],Active,QB,daviswebb,4061,Davis Webb,nfl,davis,9999999,27,None,True,webb
7993,LAR,Ragas,None,Trey,['RB'],Active,RB,treyragas,7993,Trey Ragas,nfl,trey,283,25,None,True,ragas
2594,None,Wegher,None,Brandon,['RB'],Inactive,RB,brandonwegher,2594,Brandon Wegher,nfl,brandon,9999999,29,None,False,wegher
8191,BAL,Bolden,None,Slade,['WR'],Inactive,WR,sladebolden,8191,Slade Bolden,nfl,slade,438,23,IR,True,bolden
1628,None,Fauria,None,Joseph,['TE'],Inactive,TE,josephfauria,1628,Joseph Fauria,nfl,joseph,9999999,30,None,False,fauria
4171,DET,Reynolds,RWR,Josh,['WR'],Active,WR,joshreynolds,4171,Josh Reynolds,nfl,josh,9999999,27,None,True,reynolds
3433,WAS,Erickson,None,Alex,['WR'],Active,WR,alexerickson,3433,Alex Erickson,nfl,alex,546,29,None,True,erickson
8633,None,Robinson,None,Stephon,['WR'],Active,WR,stephonrobinson,8633,Stephon Robinson,nfl,stephon,9999999,None,None,True,robinson
4489,None,Dieter,None,Gehrig,['WR'],Active,WR,gehrigdieter,4489,Gehrig Dieter,nfl,gehrig,9999999,29,None,True,dieter
7074,None,Hines,None,A.J.,['RB'],Inactive,RB,ajhines,7074,A.J. Hines,nfl,aj,9999999,None,NA,False,hines
1976,None,Tipton,None,Zurlon,['RB'],Inactive,RB,zurlontipton,1976,Zurlon Tipton,nfl,zurlon,9999999,30,None,False,tipton
6931,SEA,Dallas,None,DeeJay,['RB'],Active,RB,deejaydallas,6931,DeeJay Dallas,nfl,deejay,616,23,None,True,dallas
